ID	Sex	DR	Vowel	Speaker
JSK0	F	7	iy	JSK0
JSK0	F	7	iy	JSK0
JSK0	F	7	iy	JSK0
JSK0	F	7	iy	JSK0
JSK0	F	7	iy	JSK0
JSK0	F	7	iy	JSK0
JSK0	F	7	ae	JSK0
JSK0	F	7	ae	JSK0
JSK0	F	7	ae	JSK0
JSK0	F	7	ae	JSK0
JSK0	F	7	ae	JSK0
JSK0	F	7	ae	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSK0	F	7	aa	JSK0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	iy	JSP0
JSP0	F	1	ae	JSP0
JSP0	F	1	ae	JSP0
JSP0	F	1	ae	JSP0
JSP0	F	1	ae	JSP0
JSP0	F	1	ae	JSP0
JSP0	F	1	ae	JSP0
JSP0	F	1	ae	JSP0
JSP0	F	1	ae	JSP0
JSP0	F	1	ae	JSP0
JSP0	F	1	aa	JSP0
JSP0	F	1	aa	JSP0
JSP0	F	1	aa	JSP0
JSP0	F	1	aa	JSP0
JSP0	F	1	aa	JSP0
JSP0	F	1	aa	JSP0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	iy	JSR0
JSR0	M	4	ae	JSR0
JSR0	M	4	ae	JSR0
JSR0	M	4	ae	JSR0
JSR0	M	4	ae	JSR0
JSR0	M	4	ae	JSR0
JSR0	M	4	ae	JSR0
JSR0	M	4	ae	JSR0
JSR0	M	4	ae	JSR0
JSR0	M	4	ae	JSR0
JSR0	M	4	aa	JSR0
JSR0	M	4	aa	JSR0
JSR0	M	4	aa	JSR0
JSR0	M	4	aa	JSR0
JSR0	M	4	aa	JSR0
JSR0	M	4	aa	JSR0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	iy	JSW0
JSW0	M	1	ae	JSW0
JSW0	M	1	ae	JSW0
JSW0	M	1	ae	JSW0
JSW0	M	1	ae	JSW0
JSW0	M	1	ae	JSW0
JSW0	M	1	aa	JSW0
JSW0	M	1	aa	JSW0
JSW0	M	1	aa	JSW0
JSW0	M	1	aa	JSW0
JSW0	M	1	aa	JSW0
JSW0	M	1	aa	JSW0
JSW0	M	1	aa	JSW0
JSW0	M	1	aa	JSW0
JSW0	M	1	aa	JSW0
JSW0	M	1	aa	JSW0
JSW0	M	1	aa	JSW0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	iy	JTC0
JTC0	M	8	ae	JTC0
JTC0	M	8	ae	JTC0
JTC0	M	8	ae	JTC0
JTC0	M	8	ae	JTC0
JTC0	M	8	ae	JTC0
JTC0	M	8	ae	JTC0
JTC0	M	8	aa	JTC0
JTC0	M	8	aa	JTC0
JTC0	M	8	aa	JTC0
JTC0	M	8	aa	JTC0
JTC0	M	8	aa	JTC0
JTC0	M	8	aa	JTC0
JTC0	M	8	aa	JTC0
JTC0	M	8	aa	JTC0
JTC0	M	8	aa	JTC0
JTC0	M	8	aa	JTC0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	iy	JTH0
JTH0	M	8	ae	JTH0
JTH0	M	8	ae	JTH0
JTH0	M	8	ae	JTH0
JTH0	M	8	ae	JTH0
JTH0	M	8	ae	JTH0
JTH0	M	8	ae	JTH0
JTH0	M	8	ae	JTH0
JTH0	M	8	aa	JTH0
JTH0	M	8	aa	JTH0
JTH0	M	8	aa	JTH0
JTH0	M	8	aa	JTH0
JTH0	M	8	aa	JTH0
JTH0	M	8	aa	JTH0
JTH0	M	8	aa	JTH0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	iy	JVW0
JVW0	M	3	ae	JVW0
JVW0	M	3	ae	JVW0
JVW0	M	3	ae	JVW0
JVW0	M	3	ae	JVW0
JVW0	M	3	ae	JVW0
JVW0	M	3	ae	JVW0
JVW0	M	3	aa	JVW0
JVW0	M	3	aa	JVW0
JVW0	M	3	aa	JVW0
JVW0	M	3	aa	JVW0
JVW0	M	3	aa	JVW0
JVW0	M	3	aa	JVW0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	iy	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	ae	JWB0
JWB0	F	2	aa	JWB0
JWB0	F	2	aa	JWB0
JWB0	F	2	aa	JWB0
JWB0	F	2	aa	JWB0
JWB0	F	2	aa	JWB0
JWB0	F	2	aa	JWB0
JWB0	F	2	aa	JWB0
JWB0	F	2	aa	JWB0
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	iy	JWB1
JWB1	F	4	ae	JWB1
JWB1	F	4	ae	JWB1
JWB1	F	4	ae	JWB1
JWB1	F	4	ae	JWB1
JWB1	F	4	ae	JWB1
JWB1	F	4	ae	JWB1
JWB1	F	4	ae	JWB1
JWB1	F	4	ae	JWB1
JWB1	F	4	ae	JWB1
JWB1	F	4	ae	JWB1
JWB1	F	4	aa	JWB1
JWB1	F	4	aa	JWB1
JWB1	F	4	aa	JWB1
JWB1	F	4	aa	JWB1
JWB1	F	4	aa	JWB1
JWB1	F	4	aa	JWB1
JWB1	F	4	aa	JWB1
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	iy	JWG0
JWG0	M	5	ae	JWG0
JWG0	M	5	ae	JWG0
JWG0	M	5	ae	JWG0
JWG0	M	5	ae	JWG0
JWG0	M	5	ae	JWG0
JWG0	M	5	aa	JWG0
JWG0	M	5	aa	JWG0
JWG0	M	5	aa	JWG0
JWG0	M	5	aa	JWG0
JWG0	M	5	aa	JWG0
JWG0	M	5	aa	JWG0
JWG0	M	5	aa	JWG0
JWG0	M	5	aa	JWG0
JWG0	M	5	aa	JWG0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	iy	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	ae	JWS0
JWS0	M	4	aa	JWS0
JWS0	M	4	aa	JWS0
JWS0	M	4	aa	JWS0
JWS0	M	4	aa	JWS0
JWS0	M	4	aa	JWS0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	iy	JWT0
JWT0	M	1	ae	JWT0
JWT0	M	1	ae	JWT0
JWT0	M	1	ae	JWT0
JWT0	M	1	ae	JWT0
JWT0	M	1	ae	JWT0
JWT0	M	1	ae	JWT0
JWT0	M	1	ae	JWT0
JWT0	M	1	ae	JWT0
JWT0	M	1	aa	JWT0
JWT0	M	1	aa	JWT0
JWT0	M	1	aa	JWT0
JWT0	M	1	aa	JWT0
JWT0	M	1	aa	JWT0
JWT0	M	1	aa	JWT0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	iy	JXA0
JXA0	M	5	ae	JXA0
JXA0	M	5	ae	JXA0
JXA0	M	5	ae	JXA0
JXA0	M	5	ae	JXA0
JXA0	M	5	ae	JXA0
JXA0	M	5	ae	JXA0
JXA0	M	5	ae	JXA0
JXA0	M	5	ae	JXA0
JXA0	M	5	ae	JXA0
JXA0	M	5	aa	JXA0
JXA0	M	5	aa	JXA0
JXA0	M	5	aa	JXA0
JXA0	M	5	aa	JXA0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	iy	JXL0
JXL0	M	4	ae	JXL0
JXL0	M	4	ae	JXL0
JXL0	M	4	ae	JXL0
JXL0	M	4	ae	JXL0
JXL0	M	4	ae	JXL0
JXL0	M	4	ae	JXL0
JXL0	M	4	ae	JXL0
JXL0	M	4	ae	JXL0
JXL0	M	4	ae	JXL0
JXL0	M	4	ae	JXL0
JXL0	M	4	aa	JXL0
JXL0	M	4	aa	JXL0
JXL0	M	4	aa	JXL0
JXL0	M	4	aa	JXL0
JXL0	M	4	aa	JXL0
JXL0	M	4	aa	JXL0
JXL0	M	4	aa	JXL0
JXL0	M	4	aa	JXL0
JXL0	M	4	aa	JXL0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	iy	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	ae	JXM0
JXM0	F	5	aa	JXM0
JXM0	F	5	aa	JXM0
JXM0	F	5	aa	JXM0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	iy	JXP0
JXP0	F	4	ae	JXP0
JXP0	F	4	ae	JXP0
JXP0	F	4	ae	JXP0
JXP0	F	4	ae	JXP0
JXP0	F	4	ae	JXP0
JXP0	F	4	ae	JXP0
JXP0	F	4	ae	JXP0
JXP0	F	4	ae	JXP0
JXP0	F	4	ae	JXP0
JXP0	F	4	aa	JXP0
JXP0	F	4	aa	JXP0
JXP0	F	4	aa	JXP0
JXP0	F	4	aa	JXP0
JXP0	F	4	aa	JXP0
JXP0	F	4	aa	JXP0
JXP0	F	4	aa	JXP0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	iy	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	ae	KAA0
KAA0	F	2	aa	KAA0
KAA0	F	2	aa	KAA0
KAA0	F	2	aa	KAA0
KAA0	F	2	aa	KAA0
KAA0	F	2	aa	KAA0
KAA0	F	2	aa	KAA0
KAA0	F	2	aa	KAA0
KAA0	F	2	aa	KAA0
KAA0	F	2	aa	KAA0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	iy	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	ae	KAG0
KAG0	M	7	aa	KAG0
KAG0	M	7	aa	KAG0
KAG0	M	7	aa	KAG0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	iy	KAH0
KAH0	M	2	ae	KAH0
KAH0	M	2	ae	KAH0
KAH0	M	2	ae	KAH0
KAH0	M	2	ae	KAH0
KAH0	M	2	ae	KAH0
KAH0	M	2	ae	KAH0
KAH0	M	2	ae	KAH0
KAH0	M	2	ae	KAH0
KAH0	M	2	ae	KAH0
KAH0	M	2	aa	KAH0
KAH0	M	2	aa	KAH0
KAH0	M	2	aa	KAH0
KAH0	M	2	aa	KAH0
KAH0	M	2	aa	KAH0
KAH0	M	2	aa	KAH0
KAH0	M	2	aa	KAH0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	iy	KAJ0
KAJ0	M	2	ae	KAJ0
KAJ0	M	2	ae	KAJ0
KAJ0	M	2	ae	KAJ0
KAJ0	M	2	ae	KAJ0
KAJ0	M	2	ae	KAJ0
KAJ0	M	2	ae	KAJ0
KAJ0	M	2	ae	KAJ0
KAJ0	M	2	aa	KAJ0
KAJ0	M	2	aa	KAJ0
KAJ0	M	2	aa	KAJ0
KAJ0	M	2	aa	KAJ0
KAJ0	M	2	aa	KAJ0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	iy	KAM0
KAM0	M	4	ae	KAM0
KAM0	M	4	ae	KAM0
KAM0	M	4	ae	KAM0
KAM0	M	4	ae	KAM0
KAM0	M	4	ae	KAM0
KAM0	M	4	ae	KAM0
KAM0	M	4	ae	KAM0
KAM0	M	4	ae	KAM0
KAM0	M	4	ae	KAM0
KAM0	M	4	aa	KAM0
KAM0	M	4	aa	KAM0
KAM0	M	4	aa	KAM0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	iy	KCH0
KCH0	M	3	ae	KCH0
KCH0	M	3	ae	KCH0
KCH0	M	3	ae	KCH0
KCH0	M	3	ae	KCH0
KCH0	M	3	ae	KCH0
KCH0	M	3	ae	KCH0
KCH0	M	3	ae	KCH0
KCH0	M	3	ae	KCH0
KCH0	M	3	aa	KCH0
KCH0	M	3	aa	KCH0
KCH0	M	3	aa	KCH0
KCH0	M	3	aa	KCH0
KCH0	M	3	aa	KCH0
KCH0	M	3	aa	KCH0
KCH0	M	3	aa	KCH0
KCH0	M	3	aa	KCH0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	iy	KCL0
KCL0	M	4	ae	KCL0
KCL0	M	4	ae	KCL0
KCL0	M	4	ae	KCL0
KCL0	M	4	ae	KCL0
KCL0	M	4	ae	KCL0
KCL0	M	4	ae	KCL0
KCL0	M	4	ae	KCL0
KCL0	M	4	ae	KCL0
KCL0	M	4	aa	KCL0
KCL0	M	4	aa	KCL0
KCL0	M	4	aa	KCL0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	iy	KDB0
KDB0	M	7	ae	KDB0
KDB0	M	7	ae	KDB0
KDB0	M	7	ae	KDB0
KDB0	M	7	ae	KDB0
KDB0	M	7	ae	KDB0
KDB0	M	7	ae	KDB0
KDB0	M	7	aa	KDB0
KDB0	M	7	aa	KDB0
KDB0	M	7	aa	KDB0
KDB0	M	7	aa	KDB0
KDB0	M	7	aa	KDB0
KDB0	M	7	aa	KDB0
KDB0	M	7	aa	KDB0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	iy	KDD0
KDD0	M	8	ae	KDD0
KDD0	M	8	ae	KDD0
KDD0	M	8	ae	KDD0
KDD0	M	8	ae	KDD0
KDD0	M	8	ae	KDD0
KDD0	M	8	ae	KDD0
KDD0	M	8	aa	KDD0
KDD0	M	8	aa	KDD0
KDD0	M	8	aa	KDD0
KDD0	M	8	aa	KDD0
KDD0	M	8	aa	KDD0
KDD0	M	8	aa	KDD0
KDD0	M	8	aa	KDD0
KDD0	M	8	aa	KDD0
KDD0	M	8	aa	KDD0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	iy	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
KDE0	F	7	ae	KDE0
